Source,Target,weight,URL,Discipline,PY,Tweet,Group
@inigoirizar,@CambUP_Econ,1,https://www.altmetric.com/details/4641241,Econ,2016,19,publisher
@StewartObee94,@CambUP_Econ,1,https://www.altmetric.com/details/4641241,Econ,2016,19,publisher
@rapeka,@CambUP_Econ,1,https://www.altmetric.com/details/4641241,Econ,2016,19,publisher
@BaxterLawley,@PalgraveEcon,1,https://www.altmetric.com/details/25447185,Econ,2017,4,publisher
@Gilchristdj,@PalgraveEcon,1,https://www.altmetric.com/details/25447185,Econ,2017,4,publisher
@FoodSecurityUK,@wbsustaindev,1,https://www.altmetric.com/details/2514074,Econ,2014,19,publisher
@Elgar_Business,@GWBooks,1,https://www.altmetric.com/details/12599255,Econ,2016,19,publisher
@DouglasBradburn,@Elgar_Business,1,https://www.altmetric.com/details/12599255,Econ,2016,19,publisher
@DouglasBradburn,@ElgarPublishing,1,https://www.altmetric.com/details/12599255,Econ,2016,19,publisher
@ahmetylmazata,@ElgarPublishing,1,https://www.altmetric.com/details/12599255,Econ,2016,19,publisher
@GaryCecchine,@ACurtright,1,https://www.altmetric.com/details/19854853,Econ,2017,9,publisher
@nzinitiative,@EricCrampton,1,https://www.altmetric.com/details/19854853,Econ,2017,9,publisher
@WilliamWelserIV,@ACurtright,1,https://www.altmetric.com/details/19854853,Econ,2017,9,publisher
@RosaGallardo15,@xAlan_Matthews,1,https://www.altmetric.com/details/22279635,Econ,2017,59,publisher
@Hamish_Gow,@cbb2cornell,1,https://www.altmetric.com/details/22279635,Econ,2017,59,publisher
@IK4da,@xAlan_Matthews,1,https://www.altmetric.com/details/22279635,Econ,2017,59,publisher
@cuginoid,@DrKeIthHCoble,1,https://www.altmetric.com/details/22279635,Econ,2017,59,publisher
@Jerry_MacEvilly,@xAlan_Matthews,1,https://www.altmetric.com/details/22279635,Econ,2017,59,publisher
@ChampLolly,@DrKeIthHCoble,1,https://www.altmetric.com/details/22279635,Econ,2017,59,publisher
@cavediet,@whsource,1,https://www.altmetric.com/details/22279635,Econ,2017,59,publisher
@DrKeIthHCoble,@cbb2cornell,1,https://www.altmetric.com/details/22279635,Econ,2017,59,publisher
@MahendraDevS,@xAlan_Matthews,1,https://www.altmetric.com/details/22279635,Econ,2017,59,publisher
@timothybeatty,@DrKeIthHCoble,1,https://www.altmetric.com/details/22279635,Econ,2017,59,publisher
@FarmerBeary,@xAlan_Matthews,1,https://www.altmetric.com/details/22279635,Econ,2017,59,publisher
@robnfu,@xAlan_Matthews,1,https://www.altmetric.com/details/22279635,Econ,2017,59,publisher
@richkottmeyer,@DrKeIthHCoble,1,https://www.altmetric.com/details/22279635,Econ,2017,59,publisher
@PalgraveEcon,@cbb2cornell,1,https://www.altmetric.com/details/22279635,Econ,2017,59,publisher
@JoseLViveroPol,@xAlan_Matthews,1,https://www.altmetric.com/details/22279635,Econ,2017,59,publisher
@TamarHaspel,@cpalmedo,1,https://www.altmetric.com/details/22279635,Econ,2017,59,publisher
@olivergburke,@xAlan_Matthews,1,https://www.altmetric.com/details/22279635,Econ,2017,59,publisher
@UCnpi,@PalgraveEcon,1,https://www.altmetric.com/details/22279635,Econ,2017,59,publisher
@Gloomy_basilisk,@PalgraveEcon,1,https://www.altmetric.com/details/22279635,Econ,2017,59,publisher
@erikmathijs,@xAlan_Matthews,1,https://www.altmetric.com/details/22279635,Econ,2017,59,publisher
@C_FARE_DC,@cbb2cornell,1,https://www.altmetric.com/details/22279635,Econ,2017,59,publisher
@EllenGoddard1,@DrKeIthHCoble,1,https://www.altmetric.com/details/22279635,Econ,2017,59,publisher
@Cam_Zoriod,@xAlan_Matthews,1,https://www.altmetric.com/details/22279635,Econ,2017,59,publisher
@CompetitiveAg,@DrKeIthHCoble,1,https://www.altmetric.com/details/22279635,Econ,2017,59,publisher
@j_dejong2,@xAlan_Matthews,1,https://www.altmetric.com/details/22279635,Econ,2017,59,publisher
@GillianIOFGA,@xAlan_Matthews,1,https://www.altmetric.com/details/22279635,Econ,2017,59,publisher
@ritter_patricia,@cbb2cornell,1,https://www.altmetric.com/details/22279635,Econ,2017,59,publisher
@MZafiriou,@cbb2cornell,1,https://www.altmetric.com/details/22279635,Econ,2017,59,publisher
@SeanBCash,@DrKeIthHCoble,1,https://www.altmetric.com/details/22279635,Econ,2017,59,publisher
@nprDanCharles,@cbb2cornell,1,https://www.altmetric.com/details/22279635,Econ,2017,59,publisher
@timothybeatty,@PalgraveEcon,1,https://www.altmetric.com/details/22279635,Econ,2017,59,publisher
@nphendricks,@cbb2cornell,1,https://www.altmetric.com/details/22279635,Econ,2017,59,publisher
@C_FARE_DC,@PalgraveEcon,1,https://www.altmetric.com/details/22279635,Econ,2017,59,publisher
@cnboyerUTAgEcon,@AgAnalytics,1,https://www.altmetric.com/details/22279635,Econ,2017,59,publisher
@ucanr,@PalgraveEcon,1,https://www.altmetric.com/details/22279635,Econ,2017,59,publisher
@BioSciEconomist,@DrKeIthHCoble,1,https://www.altmetric.com/details/22279635,Econ,2017,59,publisher
@usfoodpolicy,@DrKeIthHCoble,1,https://www.altmetric.com/details/22279635,Econ,2017,59,publisher
@PhilippeBaret,@xAlan_Matthews,1,https://www.altmetric.com/details/22279635,Econ,2017,59,publisher
@marta_zygadlo,@xAlan_Matthews,1,https://www.altmetric.com/details/22279635,Econ,2017,59,publisher
@MZafiriou,@DrKeIthHCoble,1,https://www.altmetric.com/details/22279635,Econ,2017,59,publisher
@JoeBalagtas,@DrKeIthHCoble,1,https://www.altmetric.com/details/22279635,Econ,2017,59,publisher
@UCDavisARE,@PalgraveEcon,1,https://www.altmetric.com/details/22279635,Econ,2017,59,publisher
@henkrentingruaf,@xAlan_Matthews,1,https://www.altmetric.com/details/22279635,Econ,2017,59,publisher
@EllenGoddard1,@cbb2cornell,2,https://www.altmetric.com/details/22279635,Econ,2017,59,publisher
@JaysonLusk,@DrKeIthHCoble,1,https://www.altmetric.com/details/22279635,Econ,2017,59,publisher
@jmdalhuisen,@xAlan_Matthews,1,https://www.altmetric.com/details/22279635,Econ,2017,59,publisher
@AARES_Inc,@PalgraveEcon,1,https://www.altmetric.com/details/22279635,Econ,2017,59,publisher
@StefanADAM_bl,@xAlan_Matthews,1,https://www.altmetric.com/details/22279635,Econ,2017,59,publisher
@GerardoPrietoBl,@PalgraveEcon,1,https://www.altmetric.com/details/28296765,Econ,2017,6,publisher
@ilhandogus,@PalgraveEcon,1,https://www.altmetric.com/details/28296765,Econ,2017,6,publisher
@ChrisJGerry,@PalgraveEcon,1,https://www.altmetric.com/details/28296765,Econ,2017,6,publisher
@marcsaintclair,@PalgraveFinance,1,https://www.altmetric.com/details/7300567,Econ,2015,4,publisher
@marxnd,@PalgraveFinance,1,https://www.altmetric.com/details/7300567,Econ,2015,4,publisher
@janetosullivan2,@HECParisSnO,1,https://www.altmetric.com/details/27064946,Econ,2018,5,publisher
@PalgraveEcon,@MArkadiusz,1,https://www.altmetric.com/details/7485577,Econ,2014,8,publisher
@Sasha_Gong,@FuBo19562152,1,https://www.altmetric.com/details/32019048,Econ,2018,15,publisher
@dfcowan,@PalgraveEcon,1,https://www.altmetric.com/details/32019048,Econ,2018,15,publisher
@onurozsoy_SBF,@PalgraveEcon,1,https://www.altmetric.com/details/36066525,Econ,2017,2,publisher
@EEP_Emily,@Elgar_SocPol,1,https://www.altmetric.com/details/12680444,Econ,2016,5,publisher
@NEkandzi,@Afrinnovation,1,https://www.altmetric.com/details/19029712,Econ,2016,12,publisher
@nanwarner,@Afrinnovation,1,https://www.altmetric.com/details/19029712,Econ,2016,12,publisher
@iamnjeeri,@Afrinnovation,1,https://www.altmetric.com/details/19029712,Econ,2016,12,publisher
@sekaiblock,@Afrinnovation,1,https://www.altmetric.com/details/19029712,Econ,2016,12,publisher
@globalhomegirl,@Afrinnovation,1,https://www.altmetric.com/details/19029712,Econ,2016,12,publisher
@CUP_SciEng,@CambUP_Econ,1,https://www.altmetric.com/details/4639002,Econ,2015,6,publisher
@CUP_Environment,@CambUP_Econ,1,https://www.altmetric.com/details/4639002,Econ,2015,6,publisher
@brendawrites,@TravisLybbert,1,https://www.altmetric.com/details/18343446,Econ,2015,10,publisher
@GayatriKoolwal,@TravisLybbert,1,https://www.altmetric.com/details/18343446,Econ,2015,10,publisher
@AMAInnovLab,@TravisLybbert,1,https://www.altmetric.com/details/18343446,Econ,2015,10,publisher
@_AndrewDillon,@TravisLybbert,1,https://www.altmetric.com/details/18343446,Econ,2015,10,publisher
@Elgar_Law,@Elgar_Environ,2,https://www.altmetric.com/details/6146465,Econ,2015,9,publisher
@BenBooth157,@Elgar_Environ,3,https://www.altmetric.com/details/6146465,Econ,2015,9,publisher
@BenBooth157,@Elgar_Economics,1,https://www.altmetric.com/details/6122038,Econ,2015,9,publisher
@JFCrisp,@Elgar_Economics,1,https://www.altmetric.com/details/6122038,Econ,2015,9,publisher
@si_mcmahon,@Elgar_Economics,1,https://www.altmetric.com/details/6122038,Econ,2015,9,publisher
@Elgar_Economics,@EEP_Emily,1,https://www.altmetric.com/details/12394671,Econ,2016,3,publisher
@MisaIzuhara,@EEP_Emily,1,https://www.altmetric.com/details/12394671,Econ,2016,3,publisher
@djwageraets,@Chane_AL,1,https://www.altmetric.com/details/27648936,Econ,2017,13,publisher
@StevePeers,@JorisLarik,1,https://www.altmetric.com/details/27648936,Econ,2017,13,publisher
@LeuvenGGS,@Chane_AL,1,https://www.altmetric.com/details/27648936,Econ,2017,13,publisher
@JoeMandava,@JorisLarik,1,https://www.altmetric.com/details/27648936,Econ,2017,13,publisher
@Iju_Chen,@JorisLarik,1,https://www.altmetric.com/details/27648936,Econ,2017,13,publisher
@LeckerC,@JorisLarik,1,https://www.altmetric.com/details/27648936,Econ,2017,13,publisher
@MUjeanmonnet,@JorisLarik,1,https://www.altmetric.com/details/27648936,Econ,2017,13,publisher
@CTR_SAIS,@JorisLarik,1,https://www.altmetric.com/details/27648936,Econ,2017,13,publisher
@dontwantobeliev,@PalgraveFinance,1,https://www.altmetric.com/details/34328418,Econ,2017,13,publisher
@okanmcallister,@PalgraveFinance,1,https://www.altmetric.com/details/34328418,Econ,2017,13,publisher
@okanmcallister,@npose_kompetenz,1,https://www.altmetric.com/details/34328418,Econ,2017,13,publisher
@mariolatorre65,@PalgraveFinance,1,https://www.altmetric.com/details/34328418,Econ,2017,13,publisher
@SocialChangeAus,@PalgraveFinance,1,https://www.altmetric.com/details/34328418,Econ,2017,13,publisher
@ina_pervan,@npose_kompetenz,1,https://www.altmetric.com/details/34328418,Econ,2017,13,publisher
@BjornSchalles,@npose_kompetenz,1,https://www.altmetric.com/details/34328418,Econ,2017,13,publisher
@RomaWebFest,@PalgraveFinance,1,https://www.altmetric.com/details/34328418,Econ,2017,13,publisher
@ThirdEye3,@npose_kompetenz,1,https://www.altmetric.com/details/34328418,Econ,2017,13,publisher
@MuzikolojiBilgi,@AMS_musicology,1,https://www.altmetric.com/details/8137507,Econ,2016,3,publisher
@WilliamJLuther,@alexwsalter,1,https://www.altmetric.com/details/28005289,Econ,2014,10,publisher
@UllaHytti,@f_welter,1,https://www.altmetric.com/details/13743631,Econ,2016,23,publisher
@Paco_saez,@fuenmar,1,https://www.altmetric.com/details/13743631,Econ,2016,23,publisher
@Cristina_DiazG,@f_welter,1,https://www.altmetric.com/details/13743631,Econ,2016,23,publisher
@She_Starts,@Diana_Group,1,https://www.altmetric.com/details/13743631,Econ,2016,23,publisher
@Diana_Group,@ElgarPublishing,1,https://www.altmetric.com/details/13743631,Econ,2016,23,publisher
@profwit,@Diana_Group,1,https://www.altmetric.com/details/13743631,Econ,2016,23,publisher
@Cristina_DiazG,@fuenmar,1,https://www.altmetric.com/details/13743631,Econ,2016,23,publisher
@Serdal_Temel,@Diana_Group,1,https://www.altmetric.com/details/13743631,Econ,2016,23,publisher
@GhostAnneBoleyn,@PalgraveHistory,1,https://www.altmetric.com/details/21841035,Econ,2015,3,publisher
@BaumanInstitute,@Routledge_Socio,1,https://www.altmetric.com/details/6796079,Econ,2015,2,publisher
@renatadeal,@ELSFinance,1,https://www.altmetric.com/details/12025331,Econ,2016,3,publisher
@Gidonald,@Hixsons,1,https://www.altmetric.com/details/15065514,Econ,2017,15,publisher
@tahumakakanui1a,@KimmiCFlatWorld,1,https://www.altmetric.com/details/15065514,Econ,2017,15,publisher
@Hixsons,@Gidonald,2,https://www.altmetric.com/details/15065514,Econ,2017,15,publisher
@PIEROFORMICA1,@Gidonald,1,https://www.altmetric.com/details/15065514,Econ,2017,15,publisher
@Elgar_Economics,@WaterTrends,1,https://www.altmetric.com/details/12704508,Econ,2015,13,publisher
@ElgarPublishing,@WaterTrends,1,https://www.altmetric.com/details/12704508,Econ,2015,13,publisher
@Elgar_Environ,@WaterTrends,1,https://www.altmetric.com/details/12704508,Econ,2015,13,publisher
@Elgar_Environ,@ElgarPublishing,1,https://www.altmetric.com/details/12680014,Econ,2016,19,publisher
@profmdwhite,@PalgraveEcon,1,https://www.altmetric.com/details/8375411,Econ,2016,40,publisher
@failedronin,@PalgraveEcon,1,https://www.altmetric.com/details/8375411,Econ,2016,40,publisher
@mvsbach,@Ivan_A_Boldyrev,1,https://www.altmetric.com/details/8375411,Econ,2016,40,publisher
@Philip_Roscoe,@provokedeconomy,1,https://www.altmetric.com/details/8375411,Econ,2016,40,publisher
@LarsHochmann,@Ivan_A_Boldyrev,1,https://www.altmetric.com/details/8375411,Econ,2016,40,publisher
@P_G_Duarte,@Undercoverhist,1,https://www.altmetric.com/details/8375411,Econ,2016,40,publisher
@EkaterinaSvet19,@Ivan_A_Boldyrev,1,https://www.altmetric.com/details/8375411,Econ,2016,40,publisher
@philecoPL,@Ivan_A_Boldyrev,1,https://www.altmetric.com/details/8375411,Econ,2016,40,publisher
@keanbirch,@provokedeconomy,1,https://www.altmetric.com/details/8375411,Econ,2016,40,publisher
@EconWarPeace,@Ivan_A_Boldyrev,1,https://www.altmetric.com/details/8375411,Econ,2016,40,publisher
@P_G_Duarte,@Ivan_A_Boldyrev,1,https://www.altmetric.com/details/8375411,Econ,2016,40,publisher
@BJMbraun,@Ivan_A_Boldyrev,1,https://www.altmetric.com/details/8375411,Econ,2016,40,publisher
@mr_marktaylor,@PlymouthFutures,1,https://www.altmetric.com/details/8375411,Econ,2016,40,publisher
@kerndrup,@provokedeconomy,2,https://www.altmetric.com/details/8375411,Econ,2016,40,publisher
@parrhesiastic,@provokedeconomy,1,https://www.altmetric.com/details/8375411,Econ,2016,40,publisher
@C__West,@provokedeconomy,2,https://www.altmetric.com/details/8375411,Econ,2016,40,publisher
@yannbgiraud,@Ivan_A_Boldyrev,1,https://www.altmetric.com/details/8375411,Econ,2016,40,publisher
@provokedeconomy,@Ivan_A_Boldyrev,2,https://www.altmetric.com/details/8375411,Econ,2016,40,publisher
@provokedeconomy,@provokedeconomy,1,https://www.altmetric.com/details/8375411,Econ,2016,40,publisher
@profmdwhite,@Ivan_A_Boldyrev,1,https://www.altmetric.com/details/8375411,Econ,2016,40,publisher
@allergyPhD,@provokedeconomy,1,https://www.altmetric.com/details/8375411,Econ,2016,40,publisher
@PalgraveEcon,@querelleid,1,https://www.altmetric.com/details/6147106,Econ,2016,33,publisher
@dfcowan,@PalgraveEcon,4,https://www.altmetric.com/details/6147106,Econ,2016,33,publisher
@FriedrichHayek,@PalgraveEcon,1,https://www.altmetric.com/details/6147106,Econ,2016,33,publisher
@PalgraveEcon,@dfcowan,4,https://www.altmetric.com/details/6147106,Econ,2016,33,publisher
@RossEmmett,@dfcowan,1,https://www.altmetric.com/details/6147106,Econ,2016,33,publisher
@pressmansteven,@PalgraveEcon,1,https://www.altmetric.com/details/6147106,Econ,2016,33,publisher
@JMAnalytics,@PalgraveEcon,1,https://www.altmetric.com/details/6147106,Econ,2016,33,publisher
@TheDialogueZone,@dfcowan,3,https://www.altmetric.com/details/6147106,Econ,2016,33,publisher
@random_coco,@seba_gallegos,1,https://www.altmetric.com/details/18478276,Econ,2016,17,publisher
@dynarski,@seba_gallegos,1,https://www.altmetric.com/details/18478276,Econ,2016,17,publisher
@KAGoss,@dynarski,1,https://www.altmetric.com/details/18478276,Econ,2016,17,publisher
@mariasalinas,@dynarski,1,https://www.altmetric.com/details/18478276,Econ,2016,17,publisher
@efsannas,@seba_gallegos,1,https://www.altmetric.com/details/18478276,Econ,2016,17,publisher
@prof_reber,@dynarski,1,https://www.altmetric.com/details/18478276,Econ,2016,17,publisher
@malpaso,@dynarski,1,https://www.altmetric.com/details/18478276,Econ,2016,17,publisher
@hugonopo,@seba_gallegos,1,https://www.altmetric.com/details/18478276,Econ,2016,17,publisher
@SethGershenson,@dynarski,1,https://www.altmetric.com/details/18478276,Econ,2016,17,publisher
@GuanyiYang,@seba_gallegos,1,https://www.altmetric.com/details/18478276,Econ,2016,17,publisher
@amy_brand,@digitalarun,1,https://www.altmetric.com/details/4994094,Econ,2016,152,publisher
@digitalarun,@BCCPBerlin,1,https://www.altmetric.com/details/4994094,Econ,2016,152,publisher
@RotmanEvents,@VassB,1,https://www.altmetric.com/details/4994094,Econ,2016,152,publisher
@pmaril,@EnergyDemocracy,1,https://www.altmetric.com/details/4994094,Econ,2016,152,publisher
@silversprklb,@digitalarun,1,https://www.altmetric.com/details/4994094,Econ,2016,152,publisher
@periodistagodoy,@Liberationtech,1,https://www.altmetric.com/details/4994094,Econ,2016,152,publisher
@AngelRola,@adigital_org,1,https://www.altmetric.com/details/4994094,Econ,2016,152,publisher
@RRdelaSerna,@adigital_org,1,https://www.altmetric.com/details/4994094,Econ,2016,152,publisher
@CornellMBA_IC,@mazaic,1,https://www.altmetric.com/details/4994094,Econ,2016,152,publisher
@in_dei,@rodsotomoreno,1,https://www.altmetric.com/details/4994094,Econ,2016,152,publisher
@2sitwat1,@BasuAshis,1,https://www.altmetric.com/details/4994094,Econ,2016,152,publisher
@digitalarun,@DGUVKompakt,1,https://www.altmetric.com/details/4994094,Econ,2016,152,publisher
@ohSAMah,@EnergyDemocracy,1,https://www.altmetric.com/details/4994094,Econ,2016,152,publisher
@CarminaDu,@ThessyMehrain,1,https://www.altmetric.com/details/4994094,Econ,2016,152,publisher
@nicolashure,@adigital_org,1,https://www.altmetric.com/details/4994094,Econ,2016,152,publisher
@digitalarun,@BasuAshis,1,https://www.altmetric.com/details/4994094,Econ,2016,152,publisher
